Timestamp,Mean_ACC_X,Std_ACC_X,Min_ACC_X,Max_ACC_X,Range_ACC_X,Median_ACC_X,Skewness_ACC_X,Kurtosis_ACC_X,Energy_ACC_X,Entropy_ACC_X,Mean_ACC_Y,Std_ACC_Y,Min_ACC_Y,Max_ACC_Y,Range_ACC_Y,Median_ACC_Y,Skewness_ACC_Y,Kurtosis_ACC_Y,Energy_ACC_Y,Entropy_ACC_Y,Mean_ACC_Z,Std_ACC_Z,Min_ACC_Z,Max_ACC_Z,Range_ACC_Z,Median_ACC_Z,Skewness_ACC_Z,Kurtosis_ACC_Z,Energy_ACC_Z,Entropy_ACC_Z,Activity
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",10.0678,0.187118392813996,9.65,10.55,0.9000000000000004,10.04,0.38286300076268015,-0.17564984874131806,10139.525999999998,6.6436100391435104,10.0678,0.187118392813996,9.65,10.55,0.9000000000000004,10.04,0.38286300076268015,-0.17564984874131806,10139.525999999998,6.6436100391435104,10.0678,0.187118392813996,9.65,10.55,0.9000000000000004,10.04,0.38286300076268015,-0.17564984874131806,10139.525999999998,6.6436100391435104,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",10.885700000000002,0.2027849286133644,10.42,11.42,1.0,10.86,0.34053765928762103,-0.186944405359311,11853.917500000001,6.643608843348952,10.885700000000002,0.2027849286133644,10.42,11.42,1.0,10.86,0.34053765928762103,-0.186944405359311,11853.917500000001,6.643608843348952,10.885700000000002,0.2027849286133644,10.42,11.42,1.0,10.86,0.34053765928762103,-0.186944405359311,11853.917500000001,6.643608843348952,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",268.01,0.09999999999999987,268.0,269.0,1.0,268.0,10.000000000000284,100.00000000000396,7182937.0,6.6438560904747685,268.01,0.09999999999999987,268.0,269.0,1.0,268.0,10.000000000000284,100.00000000000396,7182937.0,6.6438560904747685,268.01,0.09999999999999987,268.0,269.0,1.0,268.0,10.000000000000284,100.00000000000396,7182937.0,6.6438560904747685,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",204.99,0.0999999999999999,204.0,205.0,1.0,205.0,-10.000000000000282,100.00000000000391,4202091.0,6.6438560195558996,204.99,0.0999999999999999,204.0,205.0,1.0,205.0,-10.000000000000282,100.00000000000391,4202091.0,6.6438560195558996,204.99,0.0999999999999999,204.0,205.0,1.0,205.0,-10.000000000000282,100.00000000000391,4202091.0,6.6438560195558996,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",244.01,0.0999999999999999,244.0,245.0,1.0,244.0,10.000000000000282,100.00000000000391,5954089.0,6.643856069994843,244.01,0.0999999999999999,244.0,245.0,1.0,244.0,10.000000000000282,100.00000000000391,5954089.0,6.643856069994843,244.01,0.0999999999999999,244.0,245.0,1.0,244.0,10.000000000000282,100.00000000000391,5954089.0,6.643856069994843,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",1849.37,7.801392002182502,1830.0,1874.0,44.0,1849.0,0.25315675978745306,0.14413860539928258,342022965.0,6.643843486119223,1849.37,7.801392002182502,1830.0,1874.0,44.0,1849.0,0.25315675978745306,0.14413860539928258,342022965.0,6.643843486119223,1849.37,7.801392002182502,1830.0,1874.0,44.0,1849.0,0.25315675978745306,0.14413860539928258,342022965.0,6.643843486119223,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",360.39,7.515499136632726,343.0,380.0,37.0,360.5,0.029007785904491577,0.22162619149909268,12993687.0,6.643545617910063,360.39,7.515499136632726,343.0,380.0,37.0,360.5,0.029007785904491577,0.22162619149909268,12993687.0,6.643545617910063,360.39,7.515499136632726,343.0,380.0,37.0,360.5,0.029007785904491577,0.22162619149909268,12993687.0,6.643545617910063,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",-786.84,8.70123641510304,-806.0,-762.0,44.0,-788.0,0.4488099481762106,0.28821147804767566,61919214.0,6.643768711402886,-786.84,8.70123641510304,-806.0,-762.0,44.0,-788.0,0.4488099481762106,0.28821147804767566,61919214.0,6.643768711402886,-786.84,8.70123641510304,-806.0,-762.0,44.0,-788.0,0.4488099481762106,0.28821147804767566,61919214.0,6.643768711402886,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",-2.93,18.822539143218158,-46.0,41.0,87.0,-3.0,0.12487616417520508,0.033165881266435715,35933.0,11.561599372619074,-2.93,18.822539143218158,-46.0,41.0,87.0,-3.0,0.12487616417520508,0.033165881266435715,35933.0,11.561599372619074,-2.93,18.822539143218158,-46.0,41.0,87.0,-3.0,0.12487616417520508,0.033165881266435715,35933.0,11.561599372619074,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",-0.01,10.85207702504805,-22.0,24.0,46.0,1.0,-0.03764084365704654,-0.586260799958334,11659.0,-1570.8960228518433,-0.01,10.85207702504805,-22.0,24.0,46.0,1.0,-0.03764084365704654,-0.586260799958334,11659.0,-1570.8960228518433,-0.01,10.85207702504805,-22.0,24.0,46.0,1.0,-0.03764084365704654,-0.586260799958334,11659.0,-1570.8960228518433,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",0.08,25.16558496571591,-40.0,39.0,79.0,-2.5,0.0930132292403735,-1.4036570204718533,62698.0,-248.64335272756614,0.08,25.16558496571591,-40.0,39.0,79.0,-2.5,0.0930132292403735,-1.4036570204718533,62698.0,-248.64335272756614,0.08,25.16558496571591,-40.0,39.0,79.0,-2.5,0.0930132292403735,-1.4036570204718533,62698.0,-248.64335272756614,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",-64.9211,0.24735732547197017,-65.61,-64.33,1.2800000000000011,-64.89,-0.3056419132252601,-0.20242097063149034,421480.97990000003,6.643845826544088,-64.9211,0.24735732547197017,-65.61,-64.33,1.2800000000000011,-64.89,-0.3056419132252601,-0.20242097063149034,421480.97990000003,6.643845826544088,-64.9211,0.24735732547197017,-65.61,-64.33,1.2800000000000011,-64.89,-0.3056419132252601,-0.20242097063149034,421480.97990000003,6.643845826544088,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",10.165600000000001,0.20952722153853087,9.7,10.71,1.0100000000000016,10.17,0.05440903608083903,0.05584093815989588,10338.2886,6.6435528520623714,10.165600000000001,0.20952722153853087,9.7,10.71,1.0100000000000016,10.17,0.05440903608083903,0.05584093815989588,10338.2886,6.6435528520623714,10.165600000000001,0.20952722153853087,9.7,10.71,1.0100000000000016,10.17,0.05440903608083903,0.05584093815989588,10338.2886,6.6435528520623714,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",11.0274,0.22942889129666336,10.52,11.62,1.0999999999999996,11.02,0.07410659054703415,-0.014886393716607493,12165.5662,6.643547159204533,11.0274,0.22942889129666336,10.52,11.62,1.0999999999999996,11.02,0.07410659054703415,-0.014886393716607493,12165.5662,6.643547159204533,11.0274,0.22942889129666336,10.52,11.62,1.0999999999999996,11.02,0.07410659054703415,-0.014886393716607493,12165.5662,6.643547159204533,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",268.0,0.0,268.0,268.0,0.0,268.0,0.0,0.0,7182400.0,6.643856189774724,268.0,0.0,268.0,268.0,0.0,268.0,0.0,0.0,7182400.0,6.643856189774724,268.0,0.0,268.0,268.0,0.0,268.0,0.0,0.0,7182400.0,6.643856189774724,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",204.98,0.14070529413628968,204.0,205.0,1.0,205.0,-6.962011221737061,47.41774260724487,4201682.0,6.643855852753914,204.98,0.14070529413628968,204.0,205.0,1.0,205.0,-6.962011221737061,47.41774260724487,4201682.0,6.643855852753914,204.98,0.14070529413628968,204.0,205.0,1.0,205.0,-6.962011221737061,47.41774260724487,4201682.0,6.643855852753914,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",244.02,0.14070529413628968,244.0,245.0,1.0,244.0,6.962011221737061,47.41774260724487,5954578.0,6.6438559526477174,244.02,0.14070529413628968,244.0,245.0,1.0,244.0,6.962011221737061,47.41774260724487,5954578.0,6.6438559526477174,244.02,0.14070529413628968,244.0,245.0,1.0,244.0,6.962011221737061,47.41774260724487,5954578.0,6.6438559526477174,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",1843.23,7.503339323934439,1824.0,1859.0,35.0,1843.0,-0.25550992762028724,-0.40928428388184646,339755257.0,6.643844351717881,1843.23,7.503339323934439,1824.0,1859.0,35.0,1843.0,-0.25550992762028724,-0.40928428388184646,339755257.0,6.643844351717881,1843.23,7.503339323934439,1824.0,1859.0,35.0,1843.0,-0.25550992762028724,-0.40928428388184646,339755257.0,6.643844351717881,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",361.74,7.63249300654442,339.0,383.0,44.0,362.0,0.07089343997547887,0.6809315726447362,13091350.0,6.643538340311064,361.74,7.63249300654442,339.0,383.0,44.0,362.0,0.07089343997547887,0.6809315726447362,13091350.0,6.643538340311064,361.74,7.63249300654442,339.0,383.0,44.0,362.0,0.07089343997547887,0.6809315726447362,13091350.0,6.643538340311064,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",-799.87,6.406522875439949,-812.0,-783.0,29.0,-800.0,0.2662410269201405,-0.2049469129653505,63983265.0,6.643810343846668,-799.87,6.406522875439949,-812.0,-783.0,29.0,-800.0,0.2662410269201405,-0.2049469129653505,63983265.0,6.643810343846668,-799.87,6.406522875439949,-812.0,-783.0,29.0,-800.0,0.2662410269201405,-0.2049469129653505,63983265.0,6.643810343846668,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",-2.68,20.87861987001937,-46.0,39.0,85.0,-2.5,0.022768877850729563,-0.42559304670031883,43874.0,12.538934137852724,-2.68,20.87861987001937,-46.0,39.0,85.0,-2.5,0.022768877850729563,-0.42559304670031883,43874.0,12.538934137852724,-2.68,20.87861987001937,-46.0,39.0,85.0,-2.5,0.022768877850729563,-0.42559304670031883,43874.0,12.538934137852724,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",-0.41,10.617400431329315,-22.0,22.0,44.0,0.0,-0.008620856334485132,-0.6418443630223316,11177.0,19.057963254496375,-0.41,10.617400431329315,-22.0,22.0,44.0,0.0,-0.008620856334485132,-0.6418443630223316,11177.0,19.057963254496375,-0.41,10.617400431329315,-22.0,22.0,44.0,0.0,-0.008620856334485132,-0.6418443630223316,11177.0,19.057963254496375,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",0.1,24.553178732265728,-39.0,40.0,79.0,1.0,-0.006323379248562997,-1.4117970992748936,59684.0,-146.37804080617835,0.1,24.553178732265728,-39.0,40.0,79.0,1.0,-0.006323379248562997,-1.4117970992748936,59684.0,-146.37804080617835,0.1,24.553178732265728,-39.0,40.0,79.0,1.0,-0.006323379248562997,-1.4117970992748936,59684.0,-146.37804080617835,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",-64.53219999999999,0.19332068924170698,-64.97,-63.97,1.0,-64.55000000000001,0.2743225930708914,-0.17007451634599047,416444.18360000005,6.643849779128267,-64.53219999999999,0.19332068924170698,-64.97,-63.97,1.0,-64.55000000000001,0.2743225930708914,-0.17007451634599047,416444.18360000005,6.643849779128267,-64.53219999999999,0.19332068924170698,-64.97,-63.97,1.0,-64.55000000000001,0.2743225930708914,-0.17007451634599047,416444.18360000005,6.643849779128267,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",10.2057,0.21608198500204556,9.59,10.78,1.1899999999999995,10.215,0.06359141121712865,0.3782735927395584,10420.253700000001,6.643536118994889,10.2057,0.21608198500204556,9.59,10.78,1.1899999999999995,10.215,0.06359141121712865,0.3782735927395584,10420.253700000001,6.643536118994889,10.2057,0.21608198500204556,9.59,10.78,1.1899999999999995,10.215,0.06359141121712865,0.3782735927395584,10420.253700000001,6.643536118994889,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",11.1033,0.235316485790623,10.44,11.75,1.3100000000000005,11.1,0.06479593190334039,0.39119522992089273,12333.8091,6.643535495050521,11.1033,0.235316485790623,10.44,11.75,1.3100000000000005,11.1,0.06479593190334039,0.39119522992089273,12333.8091,6.643535495050521,11.1033,0.235316485790623,10.44,11.75,1.3100000000000005,11.1,0.06479593190334039,0.39119522992089273,12333.8091,6.643535495050521,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",268.0,0.0,268.0,268.0,0.0,268.0,0.0,0.0,7182400.0,6.643856189774724,268.0,0.0,268.0,268.0,0.0,268.0,0.0,0.0,7182400.0,6.643856189774724,268.0,0.0,268.0,268.0,0.0,268.0,0.0,0.0,7182400.0,6.643856189774724,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",204.95,0.21904291355759037,204.0,205.0,1.0,205.0,-4.192636648330948,15.895777735944254,4200455.0,6.643855372855664,204.95,0.21904291355759037,204.0,205.0,1.0,205.0,-4.192636648330948,15.895777735944254,4200455.0,6.643855372855664,204.95,0.21904291355759037,204.0,205.0,1.0,205.0,-4.192636648330948,15.895777735944254,4200455.0,6.643855372855664,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",244.05,0.21904291355759037,244.0,245.0,1.0,244.0,4.192636648330948,15.895777735944254,5956045.0,6.643855615198856,244.05,0.21904291355759037,244.0,245.0,1.0,244.0,4.192636648330948,15.895777735944254,5956045.0,6.643855615198856,244.05,0.21904291355759037,244.0,245.0,1.0,244.0,4.192636648330948,15.895777735944254,5956045.0,6.643855615198856,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",1845.38,8.70942830581557,1827.0,1866.0,39.0,1844.5,0.3383619874629361,-0.41529692530514817,340550244.0,6.643840290955933,1845.38,8.70942830581557,1827.0,1866.0,39.0,1844.5,0.3383619874629361,-0.41529692530514817,340550244.0,6.643840290955933,1845.38,8.70942830581557,1827.0,1866.0,39.0,1844.5,0.3383619874629361,-0.41529692530514817,340550244.0,6.643840290955933,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",363.51,7.677193037125806,349.0,381.0,32.0,364.0,0.2817330869685434,-0.7710053149273381,13219787.0,6.643538226380743,363.51,7.677193037125806,349.0,381.0,32.0,364.0,0.2817330869685434,-0.7710053149273381,13219787.0,6.643538226380743,363.51,7.677193037125806,349.0,381.0,32.0,364.0,0.2817330869685434,-0.7710053149273381,13219787.0,6.643538226380743,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",-794.65,6.937491468736223,-809.0,-773.0,36.0,-796.0,0.7922295481587995,0.6157382887804697,63151627.0,6.643801635045583,-794.65,6.937491468736223,-809.0,-773.0,36.0,-796.0,0.7922295481587995,0.6157382887804697,63151627.0,6.643801635045583,-794.65,6.937491468736223,-809.0,-773.0,36.0,-796.0,0.7922295481587995,0.6157382887804697,63151627.0,6.643801635045583,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",-2.27,22.335302943451595,-47.0,41.0,88.0,-2.0,-0.1780629589864938,-0.3583155285221449,49903.0,13.458351796129108,-2.27,22.335302943451595,-47.0,41.0,88.0,-2.0,-0.1780629589864938,-0.3583155285221449,49903.0,13.458351796129108,-2.27,22.335302943451595,-47.0,41.0,88.0,-2.0,-0.1780629589864938,-0.3583155285221449,49903.0,13.458351796129108,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",-0.41,11.19622501316647,-23.0,24.0,47.0,-0.5,0.14617514366487877,-0.6532265148436323,12427.0,20.585707993824133,-0.41,11.19622501316647,-23.0,24.0,47.0,-0.5,0.14617514366487877,-0.6532265148436323,12427.0,20.585707993824133,-0.41,11.19622501316647,-23.0,24.0,47.0,-0.5,0.14617514366487877,-0.6532265148436323,12427.0,20.585707993824133,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",0.02,24.04078184916606,-40.0,41.0,81.0,1.0,-0.025182298659251822,-1.4684792121056633,57218.0,-1940.9244308989564,0.02,24.04078184916606,-40.0,41.0,81.0,1.0,-0.025182298659251822,-1.4684792121056633,57218.0,-1940.9244308989564,0.02,24.04078184916606,-40.0,41.0,81.0,1.0,-0.025182298659251822,-1.4684792121056633,57218.0,-1940.9244308989564,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",-64.6593,0.21522482959158673,-65.15,-64.08,1.0700000000000074,-64.63499999999999,-0.15729278272132138,-0.04766359500167727,418087.0935,6.643848278790819,-64.6593,0.21522482959158673,-65.15,-64.08,1.0700000000000074,-64.63499999999999,-0.15729278272132138,-0.04766359500167727,418087.0935,6.643848278790819,-64.6593,0.21522482959158673,-65.15,-64.08,1.0700000000000074,-64.63499999999999,-0.15729278272132138,-0.04766359500167727,418087.0935,6.643848278790819,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",10.255100000000002,0.20917584792115793,9.81,10.72,0.9100000000000001,10.245000000000001,0.1433871035911934,-0.6908309918925069,10521.039299999999,6.643559313265411,10.255100000000002,0.20917584792115793,9.81,10.72,0.9100000000000001,10.245000000000001,0.1433871035911934,-0.6908309918925069,10521.039299999999,6.643559313265411,10.255100000000002,0.20917584792115793,9.81,10.72,0.9100000000000001,10.245000000000001,0.1433871035911934,-0.6908309918925069,10521.039299999999,6.643559313265411,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",11.143799999999999,0.22635798946345898,10.66,11.67,1.0099999999999998,11.114999999999998,0.16638212829246585,-0.5966928431973764,12423.500399999999,6.643561818756252,11.143799999999999,0.22635798946345898,10.66,11.67,1.0099999999999998,11.114999999999998,0.16638212829246585,-0.5966928431973764,12423.500399999999,6.643561818756252,11.143799999999999,0.22635798946345898,10.66,11.67,1.0099999999999998,11.114999999999998,0.16638212829246585,-0.5966928431973764,12423.500399999999,6.643561818756252,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",268.0,0.0,268.0,268.0,0.0,268.0,0.0,0.0,7182400.0,6.643856189774724,268.0,0.0,268.0,268.0,0.0,268.0,0.0,0.0,7182400.0,6.643856189774724,268.0,0.0,268.0,268.0,0.0,268.0,0.0,0.0,7182400.0,6.643856189774724,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",204.96,0.19694638556693242,204.0,205.0,1.0,205.0,-4.76665518639367,21.14355407111378,4200864.0,6.643855529403127,204.96,0.19694638556693242,204.0,205.0,1.0,205.0,-4.76665518639367,21.14355407111378,4200864.0,6.643855529403127,204.96,0.19694638556693242,204.0,205.0,1.0,205.0,-4.76665518639367,21.14355407111378,4200864.0,6.643855529403127,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",244.04,0.19694638556693242,244.0,245.0,1.0,244.0,4.76665518639367,21.14355407111378,5955556.0,6.643855725250123,244.04,0.19694638556693242,244.0,245.0,1.0,244.0,4.76665518639367,21.14355407111378,5955556.0,6.643855725250123,244.04,0.19694638556693242,244.0,245.0,1.0,244.0,4.76665518639367,21.14355407111378,5955556.0,6.643855725250123,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",1864.13,374.1290398844341,739.0,3694.0,2955.0,1853.0,1.2529789769284478,9.59118093238644,361355347.0,6.615474019740401,1864.13,374.1290398844341,739.0,3694.0,2955.0,1853.0,1.2529789769284478,9.59118093238644,361355347.0,6.615474019740401,1864.13,374.1290398844341,739.0,3694.0,2955.0,1853.0,1.2529789769284478,9.59118093238644,361355347.0,6.615474019740401,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",311.75,222.79062848651006,-364.0,863.0,1227.0,362.5,-1.6074777477571938,4.129424971634846,14632737.0,6.865018833009811,311.75,222.79062848651006,-364.0,863.0,1227.0,362.5,-1.6074777477571938,4.129424971634846,14632737.0,6.865018833009811,311.75,222.79062848651006,-364.0,863.0,1227.0,362.5,-1.6074777477571938,4.129424971634846,14632737.0,6.865018833009811,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",-697.32,279.5929176427035,-1125.0,418.0,1543.0,-777.0,2.7607313697652116,7.145803347894805,56364566.0,6.618674937131644,-697.32,279.5929176427035,-1125.0,418.0,1543.0,-777.0,2.7607313697652116,7.145803347894805,56364566.0,6.618674937131644,-697.32,279.5929176427035,-1125.0,418.0,1543.0,-777.0,2.7607313697652116,7.145803347894805,56364566.0,6.618674937131644,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",-1.02,21.599653944104073,-46.0,42.0,88.0,-3.0,-0.010564402071047163,-0.5228486170909883,46292.0,19.248334049783224,-1.02,21.599653944104073,-46.0,42.0,88.0,-3.0,-0.010564402071047163,-0.5228486170909883,46292.0,19.248334049783224,-1.02,21.599653944104073,-46.0,42.0,88.0,-3.0,-0.010564402071047163,-0.5228486170909883,46292.0,19.248334049783224,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",-1.1,10.999081688022777,-22.0,20.0,42.0,0.0,0.06684054495642476,-0.8364092417609017,12098.0,14.524622395641565,-1.1,10.999081688022777,-22.0,20.0,42.0,0.0,0.06684054495642476,-0.8364092417609017,12098.0,14.524622395641565,-1.1,10.999081688022777,-22.0,20.0,42.0,0.0,0.06684054495642476,-0.8364092417609017,12098.0,14.524622395641565,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",0.64,24.586487214227112,-40.0,40.0,80.0,-2.5,-0.035439945962767845,-1.4376364657766758,59886.0,22.80106528045985,0.64,24.586487214227112,-40.0,40.0,80.0,-2.5,-0.035439945962767845,-1.4376364657766758,59886.0,22.80106528045985,0.64,24.586487214227112,-40.0,40.0,80.0,-2.5,-0.035439945962767845,-1.4376364657766758,59886.0,22.80106528045985,"0    1
Name: ACTIVITY_CODE, dtype: int32"
